"","iso_code","continent","location","date","total_cases","new_cases","new_cases_smoothed","total_deaths","new_deaths","new_deaths_smoothed","total_cases_per_million","new_cases_per_million","new_cases_smoothed_per_million","total_deaths_per_million","new_deaths_per_million","new_deaths_smoothed_per_million","reproduction_rate","icu_patients","icu_patients_per_million","hosp_patients","hosp_patients_per_million","weekly_icu_admissions","weekly_icu_admissions_per_million","weekly_hosp_admissions","weekly_hosp_admissions_per_million","total_tests","new_tests","total_tests_per_thousand","new_tests_per_thousand","new_tests_smoothed","new_tests_smoothed_per_thousand","positive_rate","tests_per_case","tests_units","total_vaccinations","people_vaccinated","people_fully_vaccinated","total_boosters","new_vaccinations","new_vaccinations_smoothed","total_vaccinations_per_hundred","people_vaccinated_per_hundred","people_fully_vaccinated_per_hundred","total_boosters_per_hundred","new_vaccinations_smoothed_per_million","new_people_vaccinated_smoothed","new_people_vaccinated_smoothed_per_hundred","stringency_index","population_density","median_age","aged_65_older","aged_70_older","gdp_per_capita","extreme_poverty","cardiovasc_death_rate","diabetes_prevalence","female_smokers","male_smokers","handwashing_facilities","hospital_beds_per_thousand","life_expectancy","human_development_index","population","excess_mortality_cumulative_absolute","excess_mortality_cumulative","excess_mortality","excess_mortality_cumulative_per_million"
"54","OWID_OCE",NA,"오세아니아",2022-10-10,12466384,1336,7637.429,20249,14,26.857,276791.731,29.663,169.574,449.59,0.311,0.596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79743653,28847798,27788438,23074315,9819,7461,177.06,64.05,61.7,51.23,166,882,0.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45038860,NA,NA,NA,NA
"55","OWID_SAM",NA,"남미",2022-10-10,64067267,19359,9891.143,1330480,218,121.143,146668.546,44.318,22.644,3045.854,0.499,0.277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,928163650,371943457,334319368,233919062,88506,86702,212.48,85.15,76.54,53.55,198,10977,0.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,436816679,NA,NA,NA,NA
"56","KOR","Asia","한국",2022-10-10,24995246,15476,21008.857,28708,10,25.714,482386.495,298.673,405.453,554.039,0.193,0.496,0.77,311,6.002,1165,22.483,NA,NA,653,12.602,NA,NA,NA,NA,NA,NA,NA,NA,NA,129393564,44847487,44424519,41100585,901,5397,249.72,86.55,85.74,79.32,104,159,0,11.11,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,NA,12.27,83.03,0.916,51815808,NA,NA,NA,NA
"57","OWID_AFR",NA,"아프리카",2022-10-11,12365360,1405,765.429,256799,3,3.429,8666.883,0.985,0.536,179.99,0.002,0.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,654211815,416852120,334883045,52910360,932456,1168212,45.85,29.22,23.47,3.71,819,1081416,0.076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1426736614,NA,NA,NA,NA
"58","OWID_ASI",NA,"아시아",2022-10-11,186754185,117881,123690.571,1487951,173,254.714,39554.972,24.967,26.198,315.151,0.037,0.054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8734216211,3608957896,3391295034,1664131395,1747350,1793905,184.99,76.44,71.83,35.25,380,317037,0.007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4721383370,NA,NA,NA,NA
"59","OWID_EUR",NA,"유럽",2022-10-11,232348024,487486,292282.286,1949354,935,630.857,311957.022,654.512,392.426,2617.258,1.255,0.847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1335467055,516576174,496307836,336024783,486964,394259,179.3,69.36,66.64,45.12,529,20875,0.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,744807803,NA,NA,NA,NA
"60","OWID_NAM",NA,"북미",2022-10-11,114713995,70668,47278.571,1517512,659,456.857,191086.914,117.717,78.755,2527.823,1.098,0.761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1090066695,450870077,389125950,241119608,838276,1058304,181.58,75.1,64.82,40.16,1763,103408,0.017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,600323657,NA,NA,NA,NA
"61","OWID_OCE",NA,"오세아니아",2022-10-11,12468626,2242,7738.286,20257,8,27.143,276841.51,49.779,171.814,449.767,0.178,0.603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79746139,28847840,27788538,23076659,9969,8128,177.06,64.05,61.7,51.24,180,818,0.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45038860,NA,NA,NA,NA
"62","OWID_SAM",NA,"남미",2022-10-11,64077991,10724,11083.286,1330609,129,135.714,146693.096,24.55,25.373,3046.15,0.295,0.311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,928207565,371948358,334323308,233954142,105119,88297,212.49,85.15,76.54,53.56,202,10991,0.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,436816679,NA,NA,NA,NA
"63","KOR","Asia","한국",2022-10-11,25025749,30503,20407.857,28723,15,25.571,482975.176,588.681,393.854,554.329,0.289,0.494,0.9,313,6.041,1164,22.464,NA,NA,645,12.448,NA,NA,NA,NA,NA,NA,NA,NA,NA,129399779,44847644,44424868,41106295,6215,5273,249.73,86.55,85.74,79.33,102,159,0,11.11,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,NA,12.27,83.03,0.916,51815808,NA,NA,NA,NA
"64","OWID_AFR",NA,"아프리카",2022-10-12,12366090,730,758.286,256800,1,2,8667.395,0.512,0.531,179.991,0.001,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,654218847,416854864,334885905,52913054,911555,1117771,45.85,29.22,23.47,3.71,783,1150062,0.081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1426736614,NA,NA,NA,NA
"65","OWID_ASI",NA,"아시아",2022-10-12,186909293,155108,124472,1488152,201,249.143,39587.824,32.852,26.363,315.194,0.043,0.053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8735507432,3609019817,3391755686,1665779895,2085943,1664857,185.02,76.44,71.84,35.28,353,340139,0.007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4721383370,NA,NA,NA,NA
"66","OWID_EUR",NA,"유럽",2022-10-12,232667491,319467,290676.143,1950172,818,651,312385.947,428.925,390.27,2618.356,1.098,0.874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1335891241,516588502,496320910,336420623,496479,381941,179.36,69.36,66.64,45.17,513,15864,0.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,744807803,NA,NA,NA,NA
"67","OWID_NAM",NA,"북미",2022-10-12,114784808,70813,45959.714,1518368,856,431.143,191204.872,117.958,76.558,2529.249,1.426,0.718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1091026299,450960003,389189764,241231721,1020272,984508,181.74,75.12,64.83,40.18,1640,109507,0.018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,600323657,NA,NA,NA,NA
"68","OWID_OCE",NA,"오세아니아",2022-10-12,12469865,1239,7472.714,20267,10,26.429,276869.019,27.51,165.917,449.989,0.222,0.587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79749020,28847878,27788647,23079393,10364,8910,177.07,64.05,61.7,51.24,198,783,0.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45038860,NA,NA,NA,NA
"69","OWID_SAM",NA,"남미",2022-10-12,64080818,2827,8856.857,1330625,16,107.857,146699.568,6.472,20.276,3046.186,0.037,0.247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,928250623,371953477,334326806,233988586,113449,91172,212.5,85.15,76.54,53.57,209,11633,0.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,436816679,NA,NA,NA,NA
"70","KOR","Asia","한국",2022-10-12,25052677,26928,20168.571,28748,25,25,483494.863,519.687,389.236,554.811,0.482,0.482,0.96,263,5.076,1069,20.631,226,4.362,603,11.637,NA,NA,NA,NA,NA,NA,NA,NA,NA,129405527,44847832,44425187,41111538,5748,5122,249.74,86.55,85.74,79.34,99,162,0,11.11,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,NA,12.27,83.03,0.916,51815808,NA,NA,NA,NA
"71","OWID_AFR",NA,"아프리카",2022-10-13,12366865,775,739.857,256854,54,8.857,8667.938,0.543,0.519,180.029,0.038,0.006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,654218847,416854864,334885905,52913054,912429,1067315,45.85,29.22,23.47,3.71,748,1218747,0.085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1426736614,NA,NA,NA,NA
"72","OWID_ASI",NA,"아시아",2022-10-13,187062571,153278,128209.429,1488382,230,242.714,39620.288,32.465,27.155,315.243,0.049,0.051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8736726659,3609185874,3391872782,1666437149,1674366,1707784,185.05,76.44,71.84,35.3,362,342306,0.007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4721383370,NA,NA,NA,NA
"73","OWID_EUR",NA,"유럽",2022-10-13,233059130,391639,290219.143,1951084,912,688.857,312911.773,525.826,389.656,2619.581,1.224,0.925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1336589490,516634943,496344585,337043064,768312,425080,179.45,69.36,66.64,45.25,571,21194,0.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,744807803,NA,NA,NA,NA
"74","OWID_NAM",NA,"북미",2022-10-13,114859901,75093,46531.857,1519090,722,424.714,191329.96,125.088,77.511,2530.452,1.203,0.707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1092045773,451055124,389252036,241426274,1075660,901997,181.91,75.14,64.84,40.22,1503,115724,0.019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,600323657,NA,NA,NA,NA
"75","OWID_OCE",NA,"오세아니아",2022-10-13,12496772,26907,6756.714,20314,47,19.714,277466.437,597.417,150.02,451.033,1.044,0.438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79791738,28850507,27789500,23121480,10330,9671,177.16,64.06,61.7,51.34,215,741,0.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45038860,NA,NA,NA,NA
"76","OWID_SAM",NA,"남미",2022-10-13,64095941,15123,8918.714,1330767,142,96.714,146734.189,34.621,20.418,3046.511,0.325,0.221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,928311864,371966612,334340193,234023309,113258,93414,212.52,85.15,76.54,53.57,214,12149,0.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,436816679,NA,NA,NA,NA
"77","KOR","Asia","한국",2022-10-13,25076239,23562,20354.714,28783,35,24.143,483949.589,454.726,392.828,555.487,0.675,0.466,1,266,5.134,1043,20.129,NA,NA,579,11.174,NA,NA,NA,NA,NA,NA,NA,NA,NA,129411990,44848020,44425532,41117478,6463,4977,249.75,86.55,85.74,79.35,96,159,0,11.11,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,NA,12.27,83.03,0.916,51815808,NA,NA,NA,NA
"78","OWID_AFR",NA,"아프리카",2022-10-14,12367439,574,745.714,256857,3,9.143,8668.341,0.402,0.523,180.031,0.002,0.006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,655273662,416861241,335692533,52918254,912429,1016919,45.93,29.22,23.53,3.71,713,1287429,0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1426736614,NA,NA,NA,NA
"79","OWID_ASI",NA,"아시아",2022-10-14,187198530,135959,129867.143,1488649,267,243.571,39649.085,28.796,27.506,315.299,0.057,0.052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8738264143,3609243934,3392047238,1667648312,1934091,1732353,185.08,76.44,71.84,35.32,367,342690,0.007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4721383370,NA,NA,NA,NA
"80","OWID_EUR",NA,"유럽",2022-10-14,233350520,291390,278189,1951936,852,678.143,313303.001,391.228,373.504,2620.724,1.144,0.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1337265645,516639460,496348923,337456715,622670,447168,179.55,69.37,66.64,45.31,600,32516,0.004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,744807803,NA,NA,NA,NA
"81","OWID_NAM",NA,"북미",2022-10-14,114893283,33382,41702.857,1519518,428,414,191385.566,55.607,69.467,2531.165,0.713,0.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1093181141,451183478,389362738,241539267,1020760,816701,182.1,75.16,64.86,40.23,1360,121499,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,600323657,NA,NA,NA,NA
"82","OWID_OCE",NA,"오세아니아",2022-10-14,12500477,3705,6926.429,20348,34,18.571,277548.699,82.262,153.788,451.788,0.755,0.412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79795054,28850554,27789617,23124632,11200,9799,177.17,64.06,61.7,51.34,218,703,0.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45038860,NA,NA,NA,NA
"83","OWID_SAM",NA,"남미",2022-10-14,64108439,12498,10073.857,1330897,130,106.571,146762.8,28.612,23.062,3046.809,0.298,0.244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,928663163,372018254,334401685,234177823,108813,96969,212.6,85.17,76.55,53.61,222,12322,0.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,436816679,NA,NA,NA,NA
"84","KOR","Asia","한국",2022-10-14,25098996,22757,20837.286,28808,25,23.143,484388.78,439.19,402.141,555.969,0.482,0.447,1.02,237,4.574,1025,19.782,NA,NA,580,11.193,NA,NA,NA,NA,NA,NA,NA,NA,NA,129421632,44848406,44426399,41125869,9642,4725,249.77,86.55,85.74,79.37,91,165,0,11.11,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,NA,12.27,83.03,0.916,51815808,NA,NA,NA,NA
"85","OWID_AFR",NA,"아프리카",2022-10-15,12368060,621,807.571,256858,1,9.286,8668.776,0.435,0.566,180.032,0.001,0.007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,655280683,416864168,335695470,52920502,1180697,1004987,45.93,29.22,23.53,3.71,704,1356126,0.095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1426736614,NA,NA,NA,NA
"86","OWID_ASI",NA,"아시아",2022-10-15,187326460,127930,131884.714,1488977,328,250,39676.181,27.096,27.933,315.369,0.069,0.053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8739504097,3609281385,3392139459,1668631876,2106950,1762518,185.1,76.45,71.85,35.34,373,343910,0.007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4721383370,NA,NA,NA,NA
"87","OWID_EUR",NA,"유럽",2022-10-15,233424094,73574,275720.571,1952287,351,682.714,313401.784,98.783,370.19,2621.196,0.471,0.917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1337415338,516641067,496350526,337602424,353798,463653,179.57,69.37,66.64,45.33,623,43389,0.006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,744807803,NA,NA,NA,NA
"88","OWID_NAM",NA,"북미",2022-10-15,114903147,9864,41800.286,1519594,76,415.429,191401.997,16.431,69.63,2531.291,0.127,0.692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1093606167,451221700,389392764,241571992,482725,799051,182.17,75.16,64.86,40.24,1331,120491,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,600323657,NA,NA,NA,NA
"89","OWID_OCE",NA,"오세아니아",2022-10-15,12501098,621,6895.143,20348,0,18.571,277562.487,13.788,153.093,451.788,0,0.412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79797116,28850596,27789714,23126555,9946,9949,177.17,64.06,61.7,51.35,221,669,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45038860,NA,NA,NA,NA
"90","OWID_SAM",NA,"남미",2022-10-15,64113917,5478,10265.857,1330918,21,103.429,146775.341,12.541,23.502,3046.857,0.048,0.237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,928690247,372021911,334403531,234199404,61656,94724,212.6,85.17,76.55,53.62,217,11955,0.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,436816679,NA,NA,NA,NA
"91","KOR","Asia","한국",2022-10-15,25120465,21469,21382.286,28840,32,23.571,484803.113,414.333,412.66,556.587,0.618,0.455,1.04,245,4.728,1044,20.148,NA,NA,593,11.444,NA,NA,NA,NA,NA,NA,NA,NA,NA,129425156,44848547,44426775,41128873,3524,4653,249.78,86.55,85.74,79.38,90,157,0,11.11,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,NA,12.27,83.03,0.916,51815808,NA,NA,NA,NA
"92","OWID_AFR",NA,"아프리카",2022-10-16,12368407,347,776,256860,2,9.571,8669.019,0.243,0.544,180.033,0.001,0.007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,658747186,424838649,339001559,53348660,1174465,992867,46.17,29.78,23.76,3.74,696,1424743,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1426736614,NA,NA,NA,NA
"93","OWID_ASI",NA,"아시아",2022-10-16,187432454,105994,129513.571,1489179,202,241.857,39698.631,22.45,27.431,315.412,0.043,0.051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8744979287,3612099872,3392573673,1670825721,1601891,1772109,185.22,76.51,71.86,35.39,375,344504,0.007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4721383370,NA,NA,NA,NA
"94","OWID_EUR",NA,"유럽",2022-10-16,233479427,55333,273693.429,1952554,267,683,313476.075,74.292,367.469,2621.554,0.358,0.917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1337974813,516644532,496353971,338112164,227856,475995,179.64,69.37,66.64,45.4,639,54207,0.007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,744807803,NA,NA,NA,NA
"95","OWID_NAM",NA,"북미",2022-10-16,114912105,8958,41911,1519610,16,414.429,191416.919,14.922,69.814,2531.318,0.027,0.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1093846602,451245949,389410627,241595623,296431,798574,182.21,75.17,64.87,40.24,1330,121028,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,600323657,NA,NA,NA,NA
"96","OWID_OCE",NA,"오세아니아",2022-10-16,12516186,15088,7305.429,20358,10,17.571,277897.487,335,162.203,452.01,0.222,0.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79797793,28850610,27789745,23127187,8561,10026,177.18,64.06,61.7,51.35,223,633,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45038860,NA,NA,NA,NA
"97","OWID_SAM",NA,"남미",2022-10-16,64120345,6428,10348.143,1330968,50,100.857,146790.057,14.716,23.69,3046.972,0.114,0.231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,928701422,372023192,334404339,234208490,45822,90946,212.61,85.17,76.55,53.62,208,11339,0.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,436816679,NA,NA,NA,NA
"98","KOR","Asia","한국",2022-10-16,25131505,11040,21676.429,28851,11,21.857,485016.175,213.062,418.336,556.799,0.212,0.422,1.05,247,4.767,1092,21.075,NA,NA,608,11.734,NA,NA,NA,NA,NA,NA,NA,NA,NA,129425221,44848550,44426787,41128923,65,4651,249.78,86.55,85.74,79.38,90,158,0,11.11,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,NA,12.27,83.03,0.916,51815808,NA,NA,NA,NA
"99","OWID_AFR",NA,"아프리카",2022-10-17,12370655,2248,957.143,256865,5,9.857,8670.595,1.576,0.671,180.037,0.004,0.007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,659749752,424838768,339760431,53348758,1479333,1071909,46.24,29.78,23.81,3.74,751,1340449,0.094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1426736614,NA,NA,NA,NA
"100","OWID_ASI",NA,"아시아",2022-10-17,187532668,100214,128052,1489352,173,224.857,39719.856,21.226,27.122,315.448,0.037,0.048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8745949561,3612114831,3392654206,1671557954,1277404,1775357,185.24,76.51,71.86,35.4,376,339285,0.007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4721383370,NA,NA,NA,NA
"101","OWID_EUR",NA,"유럽",2022-10-17,233807355,327928,278116.714,1953746,1192,761,313916.361,440.285,373.407,2623.155,1.6,1.022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1338727297,516986162,496398093,338476473,465768,488396,179.74,69.41,66.65,45.44,656,65021,0.009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,744807803,NA,NA,NA,NA
"102","OWID_NAM",NA,"북미",2022-10-17,114952539,40434,44173.143,1519964,354,444.429,191484.273,67.354,73.582,2531.908,0.59,0.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1094677732,451342919,389467698,241633792,887948,803151,182.35,75.18,64.88,40.25,1338,122940,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,600323657,NA,NA,NA,NA
"103","OWID_OCE",NA,"오세아니아",2022-10-17,12517338,1152,7279.143,20370,12,17.286,277923.065,25.578,161.619,452.276,0.266,0.384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79814372,28857894,27794192,23132215,10799,10167,177.21,64.07,61.71,51.36,226,593,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45038860,NA,NA,NA,NA
"104","OWID_SAM",NA,"남미",2022-10-17,64124917,4572,8235.714,1330992,24,73.143,146800.523,10.467,18.854,3047.027,0.055,0.167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,928743852,372028757,334408668,234241028,76927,89291,212.62,85.17,76.56,53.62,204,10919,0.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,436816679,NA,NA,NA,NA
"105","KOR","Asia","한국",2022-10-17,25164695,33190,24207,28856,5,21.143,485656.713,640.538,467.174,556.896,0.096,0.408,1.08,248,4.786,1173,22.638,NA,NA,641,12.371,NA,NA,NA,NA,NA,NA,NA,NA,NA,129431479,44848732,44427098,41134689,6258,5416,249.79,86.55,85.74,79.39,105,178,0,11.11,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,NA,12.27,83.03,0.916,51815808,NA,NA,NA,NA
"106","OWID_AFR",NA,"아프리카",2022-10-18,12370734,700,856.429,256871,6,10.286,8670.65,0.491,0.6,180.041,0.004,0.007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,659758709,424842351,339764139,53351660,1209571,1111497,46.24,29.78,23.81,3.74,779,1256223,0.088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1426736614,NA,NA,NA,NA
"107","OWID_ASI",NA,"아시아",2022-10-18,187681706,149038,132503,1489590,238,234.143,39751.423,31.567,28.064,315.499,0.05,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8747848573,3612152872,3393380839,1672470795,1646570,1760981,185.28,76.51,71.87,35.42,373,334332,0.007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4721383370,NA,NA,NA,NA
"108","OWID_EUR",NA,"유럽",2022-10-18,234231002,423647,268996.857,1954850,1104,785.143,314485.161,568.8,361.163,2624.637,1.482,1.054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1339113904,516989277,496401378,338857440,483185,488003,179.79,69.41,66.65,45.5,655,65450,0.009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,744807803,NA,NA,NA,NA
"109","OWID_NAM",NA,"북미",2022-10-18,115004302,51763,41472.429,1520452,488,420,191570.498,86.225,69.083,2532.72,0.813,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1095498339,451424091,389523845,241674902,877445,808748,182.48,75.2,64.89,40.26,1347,124940,0.021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,600323657,NA,NA,NA,NA
